id,client_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
3539,1577,Visa,Credit,11/2022,YES,1,$10100,06/2011,2014,No
3437,1577,Mastercard,Debit,03/2024,YES,1,$2037,06/2009,2013,No
3504,1577,Visa,Debit,01/2021,YES,2,$21999,06/2010,2015,No
2394,1577,Mastercard,Debit,01/2021,YES,2,$15793,04/1994,2012,No
4090,1609,Mastercard,Debit,01/2021,NO,1,$28844,08/1998,2011,No
4681,1609,Mastercard,Debit,08/2023,YES,1,$34023,09/2008,2008,No
5992,1609,Amex,Credit,09/2022,YES,1,$19400,12/2010,2013,No
3510,1609,Amex,Credit,06/2023,YES,1,$16100,06/2011,2011,No
2353,1762,Visa,Credit,08/2022,YES,2,$18400,03/2015,2015,No
3410,917,Visa,Debit,01/2018,YES,2,$17314,06/2008,2014,No
2887,917,Mastercard,Debit,10/2020,YES,1,$20999,05/2005,2007,No
5068,917,Visa,Debit,11/2006,YES,2,$7199,10/2006,2013,No
2652,1717,Mastercard,Debit,08/2020,YES,1,$23956,04/2010,2010,No
6122,1717,Mastercard,Debit,02/2019,YES,2,$17695,12/2016,2016,No
1383,1717,Visa,Debit,08/2022,YES,2,$22765,02/2018,2018,No
363,1717,Visa,Debit,02/2020,YES,1,$15934,01/2017,2017,No
3029,1355,Visa,Debit,10/2017,YES,1,$9295,05/2009,2009,No
3068,1355,Mastercard,Debit,08/2023,YES,2,$7112,05/2010,2014,No
166,1668,Mastercard,Debit,07/2024,YES,2,$23712,01/2008,2009,No
4185,1668,Mastercard,Debit,02/2021,YES,1,$33471,08/2006,2011,No
4893,1668,Visa,Debit,02/2020,YES,1,$23240,09/2015,2015,No
4440,1668,Visa,Debit,07/2022,YES,1,$18828,08/2014,2014,No
4803,1668,Visa,Credit,10/2010,YES,1,$14000,09/2010,2016,No
1153,1668,Mastercard,Debit (Prepaid),07/2022,YES,2,$20,02/2008,2017,No
5260,1293,Mastercard,Debit,05/2021,YES,1,$16339,10/2012,2012,No
696,1293,Mastercard,Debit,07/2021,YES,2,$23902,01/2020,2020,No
925,1597,Visa,Debit,12/2024,YES,2,$38025,01/2020,2020,No
926,1597,Visa,Credit,07/2020,YES,2,$22900,01/2020,2020,No
697,1597,Mastercard,Debit,07/2024,YES,1,$24682,01/2020,2020,No
927,202,Visa,Credit,02/2024,YES,2,$6200,01/2020,2020,No
1973,493,Visa,Debit,10/2024,YES,2,$9241,02/2020,2020,No
1261,361,Visa,Credit,06/2022,NO,2,$11500,02/2010,2010,No
5839,361,Mastercard,Debit,09/2021,NO,1,$14958,12/2005,2009,No
4703,361,Visa,Debit (Prepaid),03/2021,YES,2,$20,09/2008,2008,No
5055,361,Mastercard,Debit,06/2008,NO,1,$4581,10/2006,2009,No
260,1659,Visa,Debit,02/2023,YES,1,$18116,01/2010,2010,No
3438,1659,Mastercard,Debit,03/2020,YES,1,$23082,06/2009,2009,No
185,1659,Visa,Credit,09/2015,YES,2,$19100,01/2008,2008,No
5056,1659,Mastercard,Debit,08/2023,YES,2,$23740,10/2006,2014,No
959,1659,Mastercard,Debit,11/2021,YES,1,$22242,02/1996,2012,No
3540,1659,Visa,Credit,09/2020,YES,2,$12700,06/2011,2011,No
1974,289,Visa,Credit,02/2024,YES,2,$5000,02/2020,2020,No
698,289,Mastercard,Debit,01/2020,YES,1,$7640,01/2020,2020,No
148,737,Visa,Debit,06/2020,NO,1,$6789,01/2007,2009,No
6144,737,Mastercard,Credit,10/2024,YES,1,$6600,12/2019,2019,No
5013,1733,Mastercard,Debit,09/2023,YES,2,$898,10/2004,2007,No
6016,278,Mastercard,Debit,05/2023,NO,1,$137669,12/2010,2010,No
2518,278,Visa,Credit,08/2023,YES,1,$58100,04/2006,2011,No
3919,278,Visa,Credit,06/2020,YES,2,$49300,07/2009,2010,No
6123,278,Mastercard,Debit,01/2023,YES,1,$92828,12/2016,2016,No
5619,278,Mastercard,Credit,10/2022,YES,2,$55300,11/2010,2010,No
699,618,Mastercard,Debit (Prepaid),02/2024,NO,2,$71,01/2020,2020,No
2282,618,Mastercard,Debit,02/2022,YES,1,$11591,03/2011,2011,No
4372,618,Mastercard,Debit,07/2019,YES,1,$8633,08/2011,2011,No
3411,618,Visa,Debit,02/2024,YES,1,$12496,06/2008,2010,No
2937,753,Mastercard,Debit (Prepaid),01/2009,YES,2,$4,05/2007,2009,No
1311,753,Visa,Credit,01/2023,YES,2,$8000,02/2012,2012,No
5644,753,Discover,Credit,05/2022,YES,1,$8600,11/2011,2011,No
5697,489,Visa,Debit (Prepaid),05/2020,YES,1,$71,11/2013,2013,No
5069,489,Visa,Debit,11/2023,YES,2,$11347,10/2006,2009,No
4233,489,Visa,Credit,01/2024,YES,1,$8800,08/2007,2012,No
4051,489,Visa,Credit,07/2023,YES,1,$14700,07/2016,2016,No
2991,90,Visa,Debit,05/2010,YES,2,$9661,05/2008,2015,No
1100,90,Visa,Debit,03/2015,YES,2,$26872,02/2006,2015,No
1233,90,Mastercard,Debit (Prepaid),03/2020,YES,1,$102,02/2010,2010,No
4682,1264,Mastercard,Debit,04/2023,NO,1,$10767,09/2008,2008,No
1732,1264,Mastercard,Debit,11/2024,YES,1,$14393,02/2020,2020,No
1975,18,Visa,Debit (Prepaid),01/2024,YES,2,$62,02/2020,2020,No
118,376,Visa,Credit,10/2020,YES,2,$25300,01/2006,2009,No
1262,376,Visa,Debit,08/2021,NO,1,$28884,02/2010,2015,No
4704,376,Visa,Debit,08/2024,YES,1,$2696,09/2008,2013,No
325,376,Visa,Credit,03/2013,YES,1,$9200,01/2013,2013,No
5576,579,Mastercard,Debit,08/2019,NO,2,$21005,11/2009,2010,No
2197,218,Mastercard,Debit,01/2023,NO,1,$18689,03/2008,2009,No
167,218,Mastercard,Credit,04/2020,YES,1,$9300,01/2008,2008,No
2846,218,Mastercard,Debit,07/2022,YES,2,$9789,05/2003,2013,No
240,218,Mastercard,Debit,03/2024,YES,2,$11694,01/2010,2012,No
4091,218,Visa,Debit,06/2023,YES,1,$11592,08/1998,2015,No
6017,218,Mastercard,Credit,12/2014,YES,1,$8100,12/2010,2010,No
4465,218,Mastercard,Debit,11/2021,YES,1,$11647,08/2017,2017,No
1976,1320,Visa,Debit,04/2022,NO,1,$10693,02/2020,2020,No
4859,42,Mastercard,Debit,09/2020,YES,1,$10776,09/2013,2013,No
2824,42,Discover,Credit,06/2021,YES,1,$6300,05/2002,2011,No
2742,42,Discover,Credit,02/2019,YES,2,$5600,04/2015,2015,No
4592,1170,Visa,Credit,07/2021,YES,1,$7900,09/2005,2009,No
4353,1170,Visa,Debit,11/2021,YES,2,$19442,08/2010,2010,No
2573,1531,Mastercard,Credit,02/2024,YES,2,$7500,04/2008,2008,No
928,1275,Visa,Credit,11/2021,YES,2,$2000,01/2020,2020,No
1977,1275,Visa,Debit,10/2024,YES,1,$10800,02/2020,2020,No
4092,26,Amex,Credit,09/2017,NO,2,$3900,08/1999,2010,No
4868,1937,Visa,Credit,10/2024,YES,2,$5500,09/2013,2013,No
3,1937,Visa,Credit,04/2020,YES,2,$16400,01/1995,2015,No
4193,1937,Visa,Debit (Prepaid),05/2021,YES,2,$53,08/2006,2012,No
1186,1937,Mastercard,Debit,11/2013,NO,1,$17883,02/2009,2017,No
3327,1937,Mastercard,Debit,08/2024,YES,2,$12212,06/2006,2006,No
3030,1177,Visa,Credit,11/2023,YES,1,$15800,05/2009,2015,No
4164,1177,Mastercard,Credit,12/2024,YES,1,$26400,08/2005,2008,No
4860,1177,Mastercard,Debit,09/2021,YES,2,$25993,09/2013,2013,No
4016,1177,Visa,Debit (Prepaid),05/2022,YES,2,$59,07/2013,2013,No
3529,1032,Mastercard,Debit (Prepaid),08/2023,YES,2,$8,06/2011,2011,No
1056,1032,Mastercard,Debit,07/2020,NO,2,$1955,02/2005,2013,No
3961,397,Visa,Debit,09/2022,YES,1,$7159,07/2010,2011,No
3179,397,Mastercard,Debit,10/2021,YES,1,$12172,05/2016,2016,No
2574,397,Mastercard,Debit,01/2021,YES,2,$10889,04/2008,2010,No
2543,566,Mastercard,Credit,02/2020,YES,2,$10800,04/2007,2010,No
3122,566,Mastercard,Debit (Prepaid),12/2013,YES,1,$58,05/2012,2012,No
3439,566,Mastercard,Credit,02/2023,YES,1,$11000,06/2009,2009,No
4547,566,Amex,Credit,11/2024,YES,2,$12700,09/2004,2008,No
5577,566,Mastercard,Credit,09/2012,YES,1,$10100,11/2009,2009,No
3247,1581,Amex,Credit,02/2022,NO,1,$11300,06/2003,2007,No
2519,1581,Visa,Debit,12/2020,YES,1,$26596,04/2006,2015,No
5541,1581,Mastercard,Debit,01/2023,YES,2,$1807,11/2008,2013,No
5374,1581,Discover,Credit,07/2024,YES,1,$9700,11/2002,2005,No
5840,1581,Mastercard,Credit,03/2020,YES,1,$12300,12/2005,2010,No
5666,1332,Visa,Debit,10/2024,YES,1,$40914,11/2011,2011,No
2406,1332,Visa,Debit,09/2021,YES,1,$21749,04/1999,2008,No
4880,1332,Visa,Debit,10/2024,YES,1,$39491,09/2014,2014,No
2166,1648,Visa,Debit,06/2021,YES,2,$97352,03/2007,2019,No
2624,1648,Visa,Debit,04/2021,NO,2,$5921,04/2009,2010,No
5388,1648,Mastercard,Debit,10/2023,YES,2,$54057,11/2003,2012,No
1187,1648,Mastercard,Debit,02/2021,NO,2,$64565,02/2009,2019,No
5282,1648,Visa,Credit,06/2022,YES,1,$36700,10/2013,2013,No
4787,17,Mastercard,Debit,06/2022,YES,1,$7175,09/2010,2017,No
4962,17,Amex,Credit,10/2024,YES,1,$2800,10/2002,2011,No
2520,349,Visa,Credit,08/2023,YES,2,$3600,04/2006,2006,No
4314,349,Visa,Debit,09/2020,YES,1,$30348,08/2009,2010,No
4843,1200,Visa,Credit,06/2022,YES,2,$6000,09/2012,2012,No
3505,228,Visa,Credit,01/2023,YES,1,$1700,06/2010,2010,No
4545,484,Visa,Debit,07/2006,YES,2,$10755,09/2003,2020,No
5794,484,Mastercard,Debit,11/2023,YES,2,$61262,12/2003,2016,No
3662,484,Amex,Credit,01/2013,YES,1,$0,07/2001,2009,No
1733,1099,Mastercard,Credit,06/2023,YES,2,$3500,02/2020,2020,No
3196,1480,Mastercard,Credit,01/2018,YES,2,$7100,05/2017,2017,No
1188,1449,Mastercard,Debit (Prepaid),09/2022,YES,2,$51,02/2009,2013,No
241,1449,Mastercard,Debit,02/2022,YES,2,$11457,01/2010,2016,No
1003,1449,Mastercard,Debit,06/2023,NO,2,$1563,02/2002,2011,No
5707,1417,Visa,Debit,07/2021,YES,2,$37325,11/2014,2014,No
2975,1417,Mastercard,Credit,10/2022,NO,1,$14200,05/2008,2016,No
3397,1417,Mastercard,Debit,09/2021,YES,1,$28815,06/2008,2015,No
1234,1417,Mastercard,Debit (Prepaid),02/2021,YES,2,$85,02/2010,2010,No
3920,1417,Visa,Debit,11/2018,YES,2,$15285,07/2009,2009,No
280,267,Mastercard,Debit,07/2023,YES,2,$10636,01/2011,2011,No
326,267,Visa,Debit,10/2015,YES,1,$12891,01/2013,2013,No
4411,267,Mastercard,Debit,10/2021,YES,1,$11885,08/2013,2013,No
5389,373,Mastercard,Debit,02/2017,YES,2,$2849,11/2003,2012,No
4750,373,Visa,Debit,08/2023,YES,1,$3867,09/2009,2009,No
261,373,Visa,Debit,10/2021,YES,2,$6688,01/2010,2016,No
2817,373,Mastercard,Debit,12/2020,YES,2,$8021,05/2001,2018,No
2283,1772,Mastercard,Debit,05/2022,YES,1,$27201,03/2011,2011,No
5918,1772,Visa,Credit,12/2020,YES,2,$12800,12/2007,2009,No
56,1772,Mastercard,Debit (Prepaid),03/2020,YES,2,$96,01/2004,2011,No
5657,1772,Mastercard,Debit,05/2023,NO,2,$16426,11/2011,2011,No
1978,1418,Visa,Credit,11/2021,YES,1,$9100,02/2020,2020,No
4516,1774,Visa,Debit,01/2023,YES,1,$14546,09/2001,2008,No
2003,1774,Discover,Credit,12/2020,YES,1,$8400,03/1997,2013,No
5578,1774,Mastercard,Debit,10/2020,YES,2,$10815,11/2009,2020,No
5939,1774,Mastercard,Credit,03/2021,NO,1,$4000,12/2008,2012,No
2407,964,Visa,Debit,05/2020,YES,1,$11254,04/1999,2018,No
2593,964,Visa,Debit,09/2020,YES,2,$2271,04/2008,2008,No
2811,964,Visa,Debit,12/2007,YES,2,$6311,05/2000,2013,No
294,964,Amex,Credit,02/2020,YES,1,$13700,01/2012,2012,No
4885,72,Mastercard,Credit,09/2024,YES,1,$14300,09/2015,2015,No
1734,6,Mastercard,Credit,02/2020,YES,2,$14600,02/2020,2020,No
2366,1527,Mastercard,Credit,06/2021,YES,2,$7100,03/2017,2017,No
203,1433,Mastercard,Debit,01/2024,YES,1,$4534,01/2009,2010,No
4485,1433,Visa,Credit,07/2021,YES,2,$4200,08/2019,2019,No
5841,1433,Mastercard,Debit,05/2024,NO,1,$27117,12/2005,2005,No
2544,1785,Mastercard,Debit,04/2023,NO,2,$14404,04/2007,2015,No
2153,1785,Mastercard,Debit,08/2012,YES,2,$6360,03/2007,2016,No
2037,1785,Mastercard,Debit,11/2020,YES,1,$4701,03/2002,2017,No
4079,1476,Mastercard,Debit,05/2024,YES,1,$13793,07/2019,2019,No
3553,1476,Mastercard,Debit,12/2012,YES,1,$27569,06/2012,2012,No
264,1476,Amex,Credit,05/2021,YES,1,$10400,01/2011,2011,No
3990,455,Visa,Debit,02/2021,NO,1,$14959,07/2011,2011,No
4064,455,Visa,Debit,10/2022,YES,2,$19713,07/2017,2017,No
348,455,Mastercard,Debit (Prepaid),03/2022,YES,1,$90,01/2015,2015,No
1433,1553,Amex,Credit,02/2020,YES,2,$15500,02/2020,2020,No
929,1553,Visa,Credit,05/2023,NO,1,$19200,01/2020,2020,No
930,532,Visa,Debit,06/2020,YES,1,$16610,01/2020,2020,No
3142,532,Visa,Debit,06/2023,YES,1,$21793,05/2013,2013,No
931,532,Visa,Debit,07/2022,NO,1,$15261,01/2020,2020,No
292,532,Visa,Debit,04/2024,YES,1,$25919,01/2011,2011,No
57,1092,Mastercard,Debit,01/2016,YES,2,$4546,01/2004,2010,No
1456,1092,Discover,Credit,07/2022,YES,2,$9600,02/2020,2020,No
1979,1819,Visa,Debit,04/2024,YES,1,$9238,02/2020,2020,No
1735,1819,Mastercard,Debit,10/2022,YES,2,$15474,02/2020,2020,No
3834,528,Amex,Credit,07/2022,YES,2,$9500,07/2008,2015,No
25,528,Visa,Debit,04/2003,YES,1,$7030,01/2001,2011,No
5161,528,Mastercard,Debit (Prepaid),05/2020,YES,2,$25,10/2009,2010,No
3150,328,Mastercard,Debit,08/2024,YES,2,$15125,05/2014,2014,No
1263,328,Visa,Credit,06/2020,YES,2,$13200,02/2010,2010,No
4186,328,Mastercard,Debit (Prepaid),09/2006,YES,2,$130,08/2006,2014,No
364,1282,Visa,Debit,11/2023,YES,1,$13193,01/2017,2017,No
4815,1282,Mastercard,Debit,05/2020,YES,1,$16187,09/2011,2011,No
4945,783,Mastercard,Debit,10/2020,YES,2,$1627,10/2000,2013,No
105,783,Mastercard,Credit,10/2007,YES,2,$5600,01/2006,2008,No
5795,783,Mastercard,Credit,09/2024,YES,1,$9600,12/2003,2016,No
1434,1325,Amex,Credit,07/2020,YES,1,$89900,02/2020,2020,No
1435,1325,Amex,Credit,07/2024,YES,2,$44100,02/2020,2020,No
1980,687,Visa,Debit,02/2020,YES,2,$19446,02/2020,2020,No
2266,1693,Visa,Credit,08/2023,NO,2,$29900,03/2010,2017,No
5940,1693,Mastercard,Debit,03/2017,YES,1,$33506,12/2008,2011,No
932,1542,Visa,Debit,07/2023,YES,1,$20971,01/2020,2020,No
2906,1542,Mastercard,Debit (Prepaid),06/2020,YES,2,$65,05/2006,2009,No
4829,36,Visa,Debit,06/2019,YES,2,$18808,09/2011,2013,No
1736,36,Mastercard,Debit,07/2021,NO,2,$8723,02/2020,2020,No
2611,360,Mastercard,Debit,12/2016,YES,2,$28003,04/2009,2009,No
2719,360,Mastercard,Debit,07/2022,YES,2,$15972,04/2013,2013,No
4441,360,Visa,Debit,10/2018,YES,1,$22342,08/2014,2014,No
3592,360,Mastercard,Debit,04/2020,NO,1,$21058,06/2015,2015,No
700,555,Mastercard,Debit (Prepaid),04/2021,YES,2,$26,01/2020,2020,No
1981,136,Visa,Debit,08/2023,NO,1,$24605,02/2020,2020,No
701,136,Mastercard,Debit,11/2021,YES,2,$23529,01/2020,2020,No
1982,136,Visa,Debit,01/2023,YES,2,$20780,02/2020,2020,No
2710,603,Visa,Credit,11/2022,YES,2,$3900,04/2012,2012,No
5205,1794,Mastercard,Debit,07/2024,YES,2,$4392,10/2010,2017,No
3069,329,Mastercard,Credit,10/2020,YES,1,$12300,05/2010,2013,No
1362,329,Amex,Credit,04/2024,YES,2,$11100,02/2016,2016,No
4082,329,Visa,Debit (Prepaid),11/2020,YES,2,$93,07/2019,2019,No
4788,329,Mastercard,Credit,07/2024,YES,1,$9500,09/2010,2015,No
5824,1181,Visa,Credit,11/2022,YES,1,$12000,12/2004,2011,No
136,1181,Mastercard,Debit,07/2020,YES,2,$11999,01/2007,2015,No
3642,1181,Mastercard,Credit,01/2021,YES,2,$0,06/2019,2019,No
5842,1181,Mastercard,Debit,09/2021,YES,2,$18991,12/2005,2011,No
1094,1181,Mastercard,Debit,10/2024,YES,1,$27146,02/2006,2011,No
32,598,Visa,Debit (Prepaid),10/2024,YES,2,$32,01/2002,2009,No
2040,598,Visa,Debit,04/2023,YES,2,$19103,03/2002,2011,No
2361,598,Visa,Credit,10/2021,YES,2,$11400,03/2016,2016,No
5038,990,Visa,Debit (Prepaid),10/2023,YES,1,$75,10/2005,2007,No
2267,1777,Visa,Credit,12/2020,YES,1,$12700,03/2010,2020,No
5014,1777,Mastercard,Debit (Prepaid),05/2023,YES,1,$61,10/2004,2012,No
1207,1777,Discover,Credit,08/2018,YES,2,$24400,02/2010,2011,No
4557,1777,Mastercard,Debit,02/2023,YES,2,$32895,09/2004,2005,No
1057,1777,Mastercard,Credit,09/2006,YES,1,$14300,02/2005,2010,No
702,998,Mastercard,Credit,11/2023,NO,1,$9400,01/2020,2020,No
703,998,Mastercard,Debit,01/2024,YES,1,$11364,01/2020,2020,No
2917,1872,Visa,Debit,07/2023,YES,1,$24308,05/2006,2011,No
5819,1872,Mastercard,Debit,07/2011,YES,1,$26328,12/2004,2005,No
2918,1872,Visa,Debit,06/2018,YES,1,$21655,05/2006,2009,No
308,1872,Visa,Debit,01/2022,YES,1,$23300,01/2012,2012,No
3962,1872,Visa,Credit,05/2023,YES,1,$15900,07/2010,2013,No
4267,1872,Mastercard,Credit,03/2023,YES,2,$8500,08/2008,2011,No
933,1743,Visa,Debit (Prepaid),09/2020,YES,1,$60,01/2020,2020,No
1983,1743,Visa,Debit,02/2021,NO,2,$15234,02/2020,2020,No
934,1743,Visa,Debit,10/2022,YES,2,$30870,01/2020,2020,No
935,1743,Visa,Debit,03/2021,YES,1,$30155,01/2020,2020,No
2781,1000,Mastercard,Debit,03/2020,YES,1,$23088,04/2018,2018,No
1737,1708,Mastercard,Debit,12/2024,YES,2,$23397,02/2020,2020,No
704,1708,Mastercard,Credit,03/2022,YES,2,$9100,01/2020,2020,No
936,799,Visa,Credit,02/2020,YES,2,$6600,01/2020,2020,No
2284,799,Mastercard,Credit,02/2020,YES,2,$7000,03/2011,2011,No
3650,144,Amex,Credit,12/2001,YES,1,$11600,07/1998,2009,No
1436,144,Amex,Credit,12/2022,YES,2,$0,02/2020,2020,No
4457,144,Mastercard,Debit,11/2022,YES,2,$14699,08/2016,2016,No
5247,144,Mastercard,Debit,07/2022,YES,2,$20289,10/2011,2011,No
1235,781,Mastercard,Debit,12/2024,YES,2,$16474,02/2010,2010,No
1984,781,Visa,Debit,02/2020,YES,2,$3356,02/2020,2020,No
937,781,Visa,Debit,02/2020,YES,2,$14679,01/2020,2020,No
4388,781,Discover,Credit,08/2020,YES,2,$4300,08/2012,2012,No
5390,1572,Mastercard,Debit,09/2021,YES,1,$946,11/2003,2015,No
5092,1572,Mastercard,Debit,04/2024,YES,2,$7720,10/2007,2007,No
3151,1572,Mastercard,Credit,08/2015,YES,2,$3500,05/2014,2014,No
2775,793,Visa,Credit,04/2023,YES,1,$13700,04/2017,2017,No
4234,793,Visa,Credit,02/2024,YES,1,$16700,08/2007,2007,No
938,1681,Visa,Credit,08/2021,YES,1,$18800,01/2020,2020,No
2545,1179,Mastercard,Debit,04/2020,YES,2,$15518,04/2007,2011,No
4466,1179,Visa,Debit,10/2024,YES,2,$27313,08/2017,2017,No
2612,1179,Mastercard,Debit,06/2022,YES,1,$21989,04/2009,2009,No
4760,1179,Discover,Credit,02/2020,YES,1,$12900,09/2010,2013,No
5128,1179,Mastercard,Debit,10/2021,YES,2,$20026,10/2008,2010,No
5283,114,Visa,Debit,03/2023,YES,2,$10676,10/2013,2013,No
3398,114,Mastercard,Debit,07/2023,YES,2,$27447,06/2008,2010,No
3070,114,Mastercard,Debit,01/2019,YES,2,$16617,05/2010,2011,No
939,114,Visa,Debit,09/2020,YES,2,$12173,01/2020,2020,No
1738,271,Mastercard,Debit,12/2021,NO,1,$2105,02/2020,2020,No
6112,1107,Mastercard,Debit,04/2023,YES,1,$16678,12/2015,2015,No
3698,1107,Mastercard,Debit,03/2020,YES,1,$14123,07/2003,2006,No
1985,1107,Visa,Debit,07/2023,YES,1,$11281,02/2020,2020,No
8,1107,Mastercard,Credit,09/2021,NO,2,$10300,01/1998,2006,No
2872,1107,Visa,Debit (Prepaid),04/2020,YES,2,$102,05/2004,2011,No
6079,517,Visa,Debit,12/2019,YES,1,$11254,12/2012,2012,No
5335,517,Visa,Debit,05/2023,NO,2,$10703,10/2018,2018,No
106,517,Mastercard,Credit,04/2021,YES,1,$5000,01/2006,2016,No
1739,517,Mastercard,Debit,09/2021,YES,2,$8002,02/2020,2020,No
2268,624,Visa,Debit,01/2012,YES,2,$18969,03/2010,2010,No
1326,624,Mastercard,Debit,04/2019,YES,1,$12931,02/2013,2013,No
2992,1215,Visa,Debit,07/2008,YES,2,$18112,05/2008,2011,No
5476,1992,Visa,Debit,06/2021,YES,1,$13034,11/2006,2006,No
5327,1992,Visa,Debit (Prepaid),04/2021,YES,1,$71,10/2017,2017,No
1132,1992,Visa,Debit,05/2021,YES,1,$10374,02/2007,2007,No
4442,1992,Visa,Debit,09/2016,YES,1,$13382,08/2014,2014,No
3797,1992,Visa,Debit,02/2020,YES,1,$11063,07/2006,2011,No
705,968,Mastercard,Credit,03/2020,YES,2,$700,01/2020,2020,No
5974,19,Mastercard,Debit (Prepaid),02/2023,YES,2,$55,12/2009,2011,No
1133,1605,Visa,Debit,01/2024,YES,1,$18358,02/2007,2010,No
3231,1605,Visa,Credit,10/2022,YES,1,$8700,06/2001,2010,No
5975,1605,Mastercard,Debit,12/2009,YES,2,$1966,12/2009,2011,No
3123,463,Mastercard,Debit,11/2017,YES,1,$13257,05/2012,2012,No
5746,463,Visa,Debit,12/2019,YES,1,$20297,11/2019,2019,No
1986,1365,Visa,Credit,04/2023,YES,2,$7500,02/2020,2020,No
3328,809,Mastercard,Debit,10/2018,YES,1,$31696,06/2006,2015,No
1202,590,Amex,Credit,09/2010,YES,2,$7400,02/2010,2012,No
262,590,Visa,Debit,11/2022,NO,2,$7644,01/2010,2010,No
2555,1904,Visa,Credit,06/2021,NO,1,$13600,04/2007,2011,No
2575,1904,Mastercard,Debit (Prepaid),11/2022,YES,1,$40,04/2008,2011,No
3656,1904,Mastercard,Debit (Prepaid),08/2007,YES,2,$61,07/2000,2013,No
1004,1904,Mastercard,Debit,07/2022,YES,1,$7597,02/2002,2005,No
2498,1904,Visa,Credit,07/2024,NO,2,$9900,04/2005,2006,No
1120,545,Mastercard,Debit,12/2021,YES,2,$7898,02/2007,2014,No
6140,545,Amex,Credit,02/2020,YES,1,$12700,12/2019,2019,No
5802,545,Visa,Debit,04/2018,NO,1,$34329,12/2003,2010,No
2125,789,Mastercard,Debit,08/2021,NO,1,$25206,03/2006,2018,No
4523,789,Mastercard,Debit (Prepaid),10/2021,YES,1,$89,09/2002,2012,No
2269,789,Visa,Debit,04/2024,YES,3,$15143,03/2010,2014,No
3071,742,Mastercard,Credit,10/2010,YES,2,$12700,05/2010,2010,No
4751,742,Visa,Debit (Prepaid),04/2024,YES,2,$53,09/2009,2009,No
3900,742,Mastercard,Debit (Prepaid),07/2023,YES,2,$67,07/2009,2016,No
3943,742,Mastercard,Debit,04/2020,NO,2,$22839,07/2010,2015,No
706,612,Mastercard,Debit,05/2024,YES,1,$17252,01/2020,2020,No
2294,612,Visa,Debit,03/2024,YES,1,$19103,03/2011,2011,No
4031,612,Visa,Debit,05/2020,NO,1,$15619,07/2014,2014,No
2375,612,Mastercard,Debit,02/2020,YES,1,$17512,03/2018,2018,No
186,612,Visa,Credit,11/2020,YES,1,$9300,01/2008,2008,No
3512,612,Discover,Credit,03/2021,YES,2,$9300,06/2011,2011,No
4925,612,Mastercard,Debit,01/2021,YES,1,$13584,09/2019,2019,No
1437,536,Amex,Credit,02/2020,YES,2,$8300,02/2020,2020,No
940,536,Visa,Credit,10/2024,YES,1,$7000,01/2020,2020,No
707,536,Mastercard,Debit (Prepaid),01/2020,YES,1,$80,01/2020,2020,No
941,536,Visa,Debit,02/2020,YES,1,$3678,01/2020,2020,No
708,536,Mastercard,Debit,02/2020,YES,1,$5826,01/2020,2020,No
1438,523,Amex,Credit,03/2024,YES,2,$8200,02/2020,2020,No
2713,523,Discover,Credit,10/2023,YES,1,$13000,04/2013,2013,No
3612,523,Mastercard,Debit,05/2022,YES,2,$20430,06/2016,2016,No
709,523,Mastercard,Credit,02/2020,YES,1,$8300,01/2020,2020,No
2771,928,Mastercard,Debit,07/2019,YES,1,$10882,04/2017,2017,No
3572,928,Visa,Debit,03/2022,YES,1,$19454,06/2013,2013,No
3152,928,Mastercard,Debit,02/2020,YES,1,$19624,05/2014,2014,No
1203,928,Amex,Credit,08/2012,YES,1,$8700,02/2010,2010,No
710,928,Mastercard,Credit,12/2020,YES,1,$8000,01/2020,2020,No
4528,928,Visa,Debit,03/2020,YES,1,$14540,09/2002,2002,No
4335,928,Mastercard,Credit,06/2023,YES,1,$7300,08/2010,2013,No
3506,1642,Visa,Credit,03/2015,YES,2,$12200,06/2010,2010,No
3573,1642,Visa,Credit,01/2021,YES,1,$5000,06/2013,2013,No
5206,1642,Mastercard,Credit,03/2020,YES,1,$11200,10/2010,2010,No
6034,1642,Visa,Credit,07/2016,NO,2,$11200,12/2010,2011,No
4281,1642,Visa,Debit,12/2012,YES,1,$26730,08/2008,2010,No
332,495,Mastercard,Credit,07/2017,YES,2,$11500,01/2014,2014,No
1740,495,Mastercard,Debit,10/2022,YES,2,$16747,02/2020,2020,No
2521,495,Visa,Debit,09/2011,YES,1,$11574,04/2006,2009,No
137,495,Mastercard,Debit,06/2008,NO,1,$13772,01/2007,2009,No
2625,166,Visa,Debit,02/2021,YES,1,$271,04/2009,2012,No
5284,166,Amex,Credit,05/2022,YES,2,$16100,10/2014,2014,No
1741,166,Mastercard,Debit,02/2020,YES,2,$11039,02/2020,2020,No
4836,1277,Mastercard,Credit,08/2017,YES,2,$19800,09/2012,2012,No
2714,718,Discover,Credit,11/2024,YES,2,$5700,04/2013,2013,No
5796,718,Mastercard,Credit,03/2011,NO,1,$7200,12/2003,2012,No
1189,718,Mastercard,Debit (Prepaid),09/2020,YES,2,$11,02/2009,2013,No
711,1962,Mastercard,Debit,10/2021,YES,2,$45373,01/2020,2020,No
3371,1962,Visa,Credit,06/2011,NO,1,$21000,06/2007,2015,No
3798,1962,Visa,Debit,08/2021,YES,1,$43287,07/2006,2013,No
